Catalogue Code,Reference Number,URL
bkat,3125,"https://data.mgh.de/databases/clavis/wiki/index.php/Roma,_Biblioteca_Vallicelliana,_A.5"
bkat,5827,"https://data.mgh.de/databases/clavis/wiki/index.php/Sankt_Gallen,_Stiftsbibliothek,_Cod._Sang._671"
bkat,5828,"https://data.mgh.de/databases/clavis/wiki/index.php/Sankt_Gallen,_Stiftsbibliothek,_Cod._Sang._671"
bkat,5829,"https://data.mgh.de/databases/clavis/wiki/index.php/Sankt_Gallen,_Stiftsbibliothek,_Cod._Sang._671"
cla,1457,"https://data.mgh.de/databases/clavis/wiki/index.php/St._Paul_im_Lavanttal,_Stiftsbibliothek,_7/1"
bkat,5937,"https://data.mgh.de/databases/clavis/wiki/index.php/St._Paul_im_Lavanttal,_Stiftsbibliothek,_7/1"
cla,1359,"https://data.mgh.de/databases/clavis/wiki/index.php/Stuttgart,_WLB,_HB.VI.107"
bkat,6072,"https://data.mgh.de/databases/clavis/wiki/index.php/Stuttgart,_WLB,_HB.VI.107"
cla,1360,"https://data.mgh.de/databases/clavis/wiki/index.php/Stuttgart,_WLB,_HB.VI.113"
bkat,6074,"https://data.mgh.de/databases/clavis/wiki/index.php/Stuttgart,_WLB,_HB.VI.113"
cla,836,"https://data.mgh.de/databases/clavis/wiki/index.php/Toulouse,_BM,_364"
bkat,6999,"https://data.mgh.de/databases/clavis/wiki/index.php/Vercelli,_Biblioteca_Capitolare,_CXI"
cla,490,"https://data.mgh.de/databases/clavis/wiki/index.php/Verona,_Biblioteca_Capitolare,_XXII_%2820%29"
bkat,7032a,"https://data.mgh.de/databases/clavis/wiki/index.php/Verona,_Biblioteca_Capitolare,_XXII_%2820%29"
cla,511,"https://data.mgh.de/databases/clavis/wiki/index.php/Verona,_Biblioteca_Capitolare,_LXI_%2859%29"
bkat,7048a,"https://data.mgh.de/databases/clavis/wiki/index.php/Verona,_Biblioteca_Capitolare,_LXI_%2859%29"
bkat,7115,"https://data.mgh.de/databases/clavis/wiki/index.php/Wien,_%C3%96NB,_Cod._397"
cla,1477,"https://data.mgh.de/databases/clavis/wiki/index.php/Wien,_%C3%96NB,_Cod._411"
bkat,7116,"https://data.mgh.de/databases/clavis/wiki/index.php/Wien,_%C3%96NB,_Cod._411"
cla,1505,"https://data.mgh.de/databases/clavis/wiki/index.php/Wien,_%C3%96NB,_Cod._2141"
bkat,7218,"https://data.mgh.de/databases/clavis/wiki/index.php/Wien,_%C3%96NB,_Cod._2141"
cla,1506,"https://data.mgh.de/databases/clavis/wiki/index.php/Wien,_%C3%96NB,_Cod._2147"
bkat,7219,"https://data.mgh.de/databases/clavis/wiki/index.php/Wien,_%C3%96NB,_Cod._2147"
bkat,7226,"https://data.mgh.de/databases/clavis/wiki/index.php/Wien,_%C3%96NB,_Cod._2232"
bkat,7514,"https://data.mgh.de/databases/clavis/wiki/index.php/W%C3%BCrzburg,_Universit%C3%A4tsbibliothek,_M.p.th.f._146"
cla,1006,"https://data.mgh.de/databases/clavis/wiki/index.php/Z%C3%BCrich,_Staatsarchiv,_A.G.19_no._VI"
bkat,7547,"https://data.mgh.de/databases/clavis/wiki/index.php/Z%C3%BCrich,_Staatsarchiv,_A.G.19_no._VI"
