Catalogue Code,Reference Number,URL
cla,1535,https://elmss.nuigalway.ie/catalogue/258
cla,1536,https://elmss.nuigalway.ie/catalogue/259
cla,1537,https://elmss.nuigalway.ie/catalogue/260
cla,1538,https://elmss.nuigalway.ie/catalogue/261
cla,1539,https://elmss.nuigalway.ie/catalogue/262
cla,1540,https://elmss.nuigalway.ie/catalogue/263
cla,1541,https://elmss.nuigalway.ie/catalogue/264
cla,1542,https://elmss.nuigalway.ie/catalogue/265
cla,1543,https://elmss.nuigalway.ie/catalogue/267
cla,1544,https://elmss.nuigalway.ie/catalogue/268
cla,1545,https://elmss.nuigalway.ie/catalogue/269
cla,1546,https://elmss.nuigalway.ie/catalogue/270
cla,1547a,https://elmss.nuigalway.ie/catalogue/271
cla,1547b,https://elmss.nuigalway.ie/catalogue/272
cla,1548,https://elmss.nuigalway.ie/catalogue/273
cla,1549,https://elmss.nuigalway.ie/catalogue/274
cla,1550,https://elmss.nuigalway.ie/catalogue/275
cla,1551,https://elmss.nuigalway.ie/catalogue/276
cla,1552,https://elmss.nuigalway.ie/catalogue/277
cla,1553,https://elmss.nuigalway.ie/catalogue/278
cla,1554,https://elmss.nuigalway.ie/catalogue/279
cla,1555,https://elmss.nuigalway.ie/catalogue/280
cla,1556,https://elmss.nuigalway.ie/catalogue/281
cla,1557,https://elmss.nuigalway.ie/catalogue/282
cla,1558,https://elmss.nuigalway.ie/catalogue/283
cla,1559,https://elmss.nuigalway.ie/catalogue/284
cla,1560,https://elmss.nuigalway.ie/catalogue/285
cla,1561,https://elmss.nuigalway.ie/catalogue/286
cla,1562,https://elmss.nuigalway.ie/catalogue/287
cla,1563,https://elmss.nuigalway.ie/catalogue/288
cla,1564,https://elmss.nuigalway.ie/catalogue/290
cla,1565,https://elmss.nuigalway.ie/catalogue/291
cla,1566,https://elmss.nuigalway.ie/catalogue/292
cla,1567,https://elmss.nuigalway.ie/catalogue/293
cla,1568,https://elmss.nuigalway.ie/catalogue/294
cla,1569,https://elmss.nuigalway.ie/catalogue/295
cla,1570,https://elmss.nuigalway.ie/catalogue/296
cla,1571,https://elmss.nuigalway.ie/catalogue/297
cla,1572a,https://elmss.nuigalway.ie/catalogue/298
cla,1572b,https://elmss.nuigalway.ie/catalogue/299
cla,1573,https://elmss.nuigalway.ie/catalogue/300
cla,1574,https://elmss.nuigalway.ie/catalogue/301
cla,1575,https://elmss.nuigalway.ie/catalogue/302
cla,1576,https://elmss.nuigalway.ie/catalogue/304
cla,1577,https://elmss.nuigalway.ie/catalogue/305
cla,1578,https://elmss.nuigalway.ie/catalogue/306
cla,1579,https://elmss.nuigalway.ie/catalogue/308
cla,1580,https://elmss.nuigalway.ie/catalogue/309
cla,1581,https://elmss.nuigalway.ie/catalogue/310
cla,1582,https://elmss.nuigalway.ie/catalogue/311
cla,1583,https://elmss.nuigalway.ie/catalogue/312
cla,1584,https://elmss.nuigalway.ie/catalogue/315
cla,1585,https://elmss.nuigalway.ie/catalogue/316
cla,1586,https://elmss.nuigalway.ie/catalogue/317
cla,1587,https://elmss.nuigalway.ie/catalogue/318
cla,1588,https://elmss.nuigalway.ie/catalogue/319
cla,**1024,https://elmss.nuigalway.ie/catalogue/320
cla,**1061,https://elmss.nuigalway.ie/catalogue/322
cla,**1185,https://elmss.nuigalway.ie/catalogue/323
cla,**1339,https://elmss.nuigalway.ie/catalogue/324
cla,**1347,https://elmss.nuigalway.ie/catalogue/325
cla,**1372,https://elmss.nuigalway.ie/catalogue/326
cla,**144,https://elmss.nuigalway.ie/catalogue/328
cla,**182,https://elmss.nuigalway.ie/catalogue/329
cla,**195,https://elmss.nuigalway.ie/catalogue/330
cla,**212,https://elmss.nuigalway.ie/catalogue/331
cla,**570,https://elmss.nuigalway.ie/catalogue/332
cla,**614,https://elmss.nuigalway.ie/catalogue/334
