Catalogue Code,Reference Number,URL
bkat,6668,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-338
bkat,6742,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-852
bkat,6743,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-857
bkat,6748,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-991
bkat,6754,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-1023
bkat,6761,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-1048
bkat,6762,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-1050
bkat,6765,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-1128
bkat,6777,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-1431
bkat,6962,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-15204-c
bkat,7082,http://www.leges.uni-koeln.de/mss/handschrift/warschau-bu-1
bkat,7220,http://www.leges.uni-koeln.de/mss/handschrift/wien-oenb-2160
bkat,7298,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-aug-4-50-2
bkat,7303,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-blankenb-130
bkat,7314,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-gud-lat-105
bkat,7325,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-gud-lat-299
bkat,7326,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-gud-lat-327
bkat,7336,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-helmst-513
bkat,7337,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-helmst-532
bkat,7344,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-cod-guelf-1062-helmst
bkat,7354,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-404-2-novi
bkat,7449,http://www.leges.uni-koeln.de/mss/handschrift/wuerzburg-ub-m-p-j-q-3
bkat,1642,http://www.leges.uni-koeln.de/mss/handschrift/karlsruhe-blb-aug-perg-112
bkat,1643,http://www.leges.uni-koeln.de/mss/handschrift/karlsruhe-blb-aug-perg-112
bkat,1644,http://www.leges.uni-koeln.de/mss/handschrift/karlsruhe-blb-aug-perg-112
bkat,1946a,http://www.leges.uni-koeln.de/mss/handschrift/koeln-eddb-212
bkat,2314a,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-phill-1745
bkat,2597,http://www.leges.uni-koeln.de/mss/handschrift/mailand-ba-a-220
bkat,2598,http://www.leges.uni-koeln.de/mss/handschrift/mailand-ba-a-220
bkat,2827a,http://www.leges.uni-koeln.de/mss/handschrift/montpellier-biu-h-84
bkat,2856,http://www.leges.uni-koeln.de/mss/handschrift/montpellier-biu-h-306
bkat,2857,http://www.leges.uni-koeln.de/mss/handschrift/montpellier-biu-h-306
bkat,366,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-lat-fol-270
bkat,367,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-lat-fol-270
